order_date,sales,year,month,day,day_name,day_of_week,date_is_weekend
2016-09-02,1854.241,2016,9,2,Friday,4,0
2016-11-26,4104.174,2016,11,26,Saturday,5,1
2016-06-17,749.488,2016,6,17,Friday,4,0
2016-05-21,2396.4,2016,5,21,Saturday,5,1
2016-06-14,53.7,2016,6,14,Tuesday,1,0
2016-08-08,1016.184,2016,8,8,Monday,0,0
2016-06-07,9.648,2016,6,7,Tuesday,1,0
2016-03-22,58.58,2016,3,22,Tuesday,1,0
2016-07-28,1556.694,2016,7,28,Thursday,3,0
2016-11-20,151.192,2016,11,20,Sunday,6,1
2016-09-29,859.2,2016,9,29,Thursday,3,0
2016-02-16,323.88,2016,2,16,Tuesday,1,0
2016-11-25,5016.549,2016,11,25,Friday,4,0
2016-05-30,303.92,2016,5,30,Monday,0,0
2016-05-14,185.528,2016,5,14,Saturday,5,1
2016-06-06,105.52,2016,6,6,Monday,0,0
2016-12-19,1.8,2016,12,19,Monday,0,0
2016-12-05,465.18,2016,12,5,Monday,0,0
2016-05-20,2.694,2016,5,20,Friday,4,0
2016-06-20,106.336,2016,6,20,Monday,0,0
2016-09-29,298.83,2016,9,29,Thursday,3,0
2016-11-18,61.12,2016,11,18,Friday,4,0
2016-09-30,1.964,2016,9,30,Friday,4,0
2016-04-17,257.499,2016,4,17,Sunday,6,1
2016-09-08,130.328,2016,9,8,Thursday,3,0
2016-09-24,532.496,2016,9,24,Saturday,5,1
2016-01-09,727.878,2016,1,9,Saturday,5,1
2016-03-10,104.696,2016,3,10,Thursday,3,0
2016-09-08,2620.9376,2016,9,8,Thursday,3,0
2016-04-22,23.952,2016,4,22,Friday,4,0
2016-05-09,88.704,2016,5,9,Monday,0,0
2016-02-08,1127.976,2016,2,8,Monday,0,0
2016-11-03,561.73,2016,11,3,Thursday,3,0
2016-05-02,366.744,2016,5,2,Monday,0,0
2016-01-24,31.36,2016,1,24,Sunday,6,1
2016-04-10,13.568,2016,4,10,Sunday,6,1
2016-04-19,633.04,2016,4,19,Tuesday,1,0
2016-12-05,1284.8,2016,12,5,Monday,0,0
2016-09-22,104.712,2016,9,22,Thursday,3,0
2016-09-17,100.164,2016,9,17,Saturday,5,1
2016-11-20,32.751,2016,11,20,Sunday,6,1
2016-12-25,499.303,2016,12,25,Sunday,6,1
2016-04-22,1588.323,2016,4,22,Friday,4,0
2016-05-12,10.96,2016,5,12,Thursday,3,0
2016-11-06,84.84,2016,11,6,Sunday,6,1
2016-07-14,292.796,2016,7,14,Thursday,3,0
2016-09-08,74.0,2016,9,8,Thursday,3,0
2016-09-09,14.624,2016,9,9,Friday,4,0
2016-06-28,359.976,2016,6,28,Tuesday,1,0
2016-09-18,239.984,2016,9,18,Sunday,6,1
2016-08-04,158.81,2016,8,4,Thursday,3,0
2016-09-05,82.8,2016,9,5,Monday,0,0
2016-02-12,1366.04,2016,2,12,Friday,4,0
2016-04-07,1199.976,2016,4,7,Thursday,3,0
2016-09-23,13.68,2016,9,23,Friday,4,0
2016-11-20,380.546,2016,11,20,Sunday,6,1
2016-03-06,309.082,2016,3,6,Sunday,6,1
2016-12-25,1179.822,2016,12,25,Sunday,6,1
2016-06-05,79.792,2016,6,5,Sunday,6,1
2016-01-22,7.56,2016,1,22,Friday,4,0
2016-07-25,21.48,2016,7,25,Monday,0,0
2016-11-19,54.96,2016,11,19,Saturday,5,1
2016-04-01,1384.924,2016,4,1,Friday,4,0
2016-02-29,111.104,2016,2,29,Monday,0,0
2016-07-23,115.136,2016,7,23,Saturday,5,1
2016-09-18,3.0,2016,9,18,Sunday,6,1
2016-09-17,232.4,2016,9,17,Saturday,5,1
2016-10-21,98.16,2016,10,21,Friday,4,0
2016-12-27,2.61,2016,12,27,Tuesday,1,0
2016-06-17,655.09,2016,6,17,Friday,4,0
2016-05-08,17.94,2016,5,8,Sunday,6,1
2016-10-01,107.864,2016,10,1,Saturday,5,1
2016-08-04,335.12,2016,8,4,Thursday,3,0
2016-12-25,33.568,2016,12,25,Sunday,6,1
2016-03-08,114.56,2016,3,8,Tuesday,1,0
2016-07-30,9.264,2016,7,30,Saturday,5,1
2016-12-04,104.85,2016,12,4,Sunday,6,1
2016-04-12,448.81,2016,4,12,Tuesday,1,0
2016-07-08,725.072,2016,7,8,Friday,4,0
2016-03-03,1094.25,2016,3,3,Thursday,3,0
2016-07-23,203.648,2016,7,23,Saturday,5,1
2016-09-10,519.68,2016,9,10,Saturday,5,1
2016-10-21,22.92,2016,10,21,Friday,4,0
2016-05-09,19.136,2016,5,9,Monday,0,0
2016-10-29,52.41,2016,10,29,Saturday,5,1
2016-12-29,41.99,2016,12,29,Thursday,3,0
2016-07-30,715.64,2016,7,30,Saturday,5,1
2016-04-14,976.512,2016,4,14,Thursday,3,0
2016-05-05,14.352,2016,5,5,Thursday,3,0
2016-12-18,1410.066,2016,12,18,Sunday,6,1
2016-09-02,168.168,2016,9,2,Friday,4,0
2016-06-06,548.96,2016,6,6,Monday,0,0
2016-09-09,55.36,2016,9,9,Friday,4,0
2016-02-13,146.82,2016,2,13,Saturday,5,1
2016-04-22,86.62,2016,4,22,Friday,4,0
2016-09-12,40.48,2016,9,12,Monday,0,0
2016-09-02,46.53,2016,9,2,Friday,4,0
2016-08-16,32.4,2016,8,16,Tuesday,1,0
2016-11-19,34.992,2016,11,19,Saturday,5,1
2016-05-26,232.624,2016,5,26,Thursday,3,0
2016-06-10,1388.78,2016,6,10,Friday,4,0
2016-03-18,871.8,2016,3,18,Friday,4,0
2016-11-25,194.352,2016,11,25,Friday,4,0
2016-10-11,33.064,2016,10,11,Tuesday,1,0
2016-11-21,113.568,2016,11,21,Monday,0,0
2016-09-08,100.16,2016,9,8,Thursday,3,0
2016-08-18,85.908,2016,8,18,Thursday,3,0
2016-12-15,2.214,2016,12,15,Thursday,3,0
2016-10-14,1203.89,2016,10,14,Friday,4,0
2016-12-01,352.47,2016,12,1,Thursday,3,0
2016-01-23,59.99,2016,1,23,Saturday,5,1
2016-11-24,82.26,2016,11,24,Thursday,3,0
2016-12-08,334.256,2016,12,8,Thursday,3,0
2016-05-28,185.88,2016,5,28,Saturday,5,1
2016-03-24,22.48,2016,3,24,Thursday,3,0
2016-11-07,27.68,2016,11,7,Monday,0,0
2016-05-30,4317.3,2016,5,30,Monday,0,0
2016-11-20,574.056,2016,11,20,Sunday,6,1
2016-09-25,642.016,2016,9,25,Sunday,6,1
2016-11-20,959.55,2016,11,20,Sunday,6,1
2016-05-21,84.62,2016,5,21,Saturday,5,1
2016-07-22,122.34,2016,7,22,Friday,4,0
2016-04-07,70.272,2016,4,7,Thursday,3,0
2016-11-21,445.4,2016,11,21,Monday,0,0
2016-12-05,2657.81,2016,12,5,Monday,0,0
2016-12-26,11.328,2016,12,26,Monday,0,0
2016-08-26,1157.98,2016,8,26,Friday,4,0
2016-07-07,45.584,2016,7,7,Thursday,3,0
2016-07-18,2331.84,2016,7,18,Monday,0,0
2016-10-09,170.976,2016,10,9,Sunday,6,1
2016-12-22,884.68,2016,12,22,Thursday,3,0
2016-12-23,1507.938,2016,12,23,Friday,4,0
2016-11-21,12.96,2016,11,21,Monday,0,0
2016-01-30,156.512,2016,1,30,Saturday,5,1
2016-06-26,22.14,2016,6,26,Sunday,6,1
2016-11-03,1489.724,2016,11,3,Thursday,3,0
2016-12-08,386.43,2016,12,8,Thursday,3,0
2016-11-18,301.96,2016,11,18,Friday,4,0
2016-03-17,162.52,2016,3,17,Thursday,3,0
2016-07-14,219.84,2016,7,14,Thursday,3,0
2016-03-12,12.96,2016,3,12,Saturday,5,1
2016-07-25,243.88,2016,7,25,Monday,0,0
2016-12-23,141.372,2016,12,23,Friday,4,0
2016-11-10,53.696,2016,11,10,Thursday,3,0
2016-09-05,634.46,2016,9,5,Monday,0,0
2016-05-20,1064.624,2016,5,20,Friday,4,0
2016-09-22,24.066,2016,9,22,Thursday,3,0
2016-11-07,358.548,2016,11,7,Monday,0,0
2016-07-29,84.784,2016,7,29,Friday,4,0
2016-11-07,57.584,2016,11,7,Monday,0,0
2016-09-01,477.5,2016,9,1,Thursday,3,0
2016-09-02,10.07,2016,9,2,Friday,4,0
2016-01-10,149.9,2016,1,10,Sunday,6,1
2016-09-11,372.812,2016,9,11,Sunday,6,1
2016-10-27,511.522,2016,10,27,Thursday,3,0
2016-07-17,45.96,2016,7,17,Sunday,6,1
2016-11-11,524.616,2016,11,11,Friday,4,0
2016-01-17,724.55,2016,1,17,Sunday,6,1
2016-08-27,9.216,2016,8,27,Saturday,5,1
2016-03-03,606.214,2016,3,3,Thursday,3,0
2016-09-15,1148.806,2016,9,15,Thursday,3,0
2016-10-01,36.364,2016,10,1,Saturday,5,1
2016-10-09,23.976,2016,10,9,Sunday,6,1
2016-12-17,9892.74,2016,12,17,Saturday,5,1
2016-12-30,6.924,2016,12,30,Friday,4,0
2016-07-14,14.16,2016,7,14,Thursday,3,0
2016-08-31,23.968,2016,8,31,Wednesday,2,0
2016-11-27,345.47,2016,11,27,Sunday,6,1
2016-12-08,1288.464,2016,12,8,Thursday,3,0
2016-09-04,239.5,2016,9,4,Sunday,6,1
2016-05-10,7.072,2016,5,10,Tuesday,1,0
2016-12-30,19.616,2016,12,30,Friday,4,0
2016-04-09,556.665,2016,4,9,Saturday,5,1
2016-04-15,143.7,2016,4,15,Friday,4,0
2016-02-04,14.368,2016,2,4,Thursday,3,0
2016-08-27,94.08,2016,8,27,Saturday,5,1
2016-05-06,111.496,2016,5,6,Friday,4,0
2016-08-12,562.2925,2016,8,12,Friday,4,0
2016-06-26,547.97,2016,6,26,Sunday,6,1
2016-12-19,303.92,2016,12,19,Monday,0,0
2016-03-19,31.086,2016,3,19,Saturday,5,1
2016-03-11,63.44,2016,3,11,Friday,4,0
2016-10-24,450.0,2016,10,24,Monday,0,0
2016-12-16,563.92,2016,12,16,Friday,4,0
2016-11-17,49.5,2016,11,17,Thursday,3,0
2016-02-03,866.4,2016,2,3,Wednesday,2,0
2016-11-13,217.056,2016,11,13,Sunday,6,1
2016-08-15,705.544,2016,8,15,Monday,0,0
2016-10-02,18336.74,2016,10,2,Sunday,6,1
2016-06-11,902.712,2016,6,11,Saturday,5,1
2016-11-14,448.446,2016,11,14,Monday,0,0
2016-03-22,167.888,2016,3,22,Tuesday,1,0
2016-06-25,60.81,2016,6,25,Saturday,5,1
2016-08-09,16.218,2016,8,9,Tuesday,1,0
2016-10-02,54.792,2016,10,2,Sunday,6,1
2016-11-04,50.768,2016,11,4,Friday,4,0
2016-02-22,490.32,2016,2,22,Monday,0,0
2016-03-27,92.7,2016,3,27,Sunday,6,1
2016-03-13,51.184,2016,3,13,Sunday,6,1
2016-10-31,492.835,2016,10,31,Monday,0,0
2016-05-26,477.142,2016,5,26,Thursday,3,0
2016-06-26,14.9,2016,6,26,Sunday,6,1
2016-08-14,15.552,2016,8,14,Sunday,6,1
2016-09-22,18.96,2016,9,22,Thursday,3,0
2016-03-12,29.34,2016,3,12,Saturday,5,1
2016-06-04,75.88,2016,6,4,Saturday,5,1
2016-06-21,576.272,2016,6,21,Tuesday,1,0
2016-11-10,119.26,2016,11,10,Thursday,3,0
2016-11-18,329.972,2016,11,18,Friday,4,0
2016-03-03,60.63,2016,3,3,Thursday,3,0
2016-03-25,59.52,2016,3,25,Friday,4,0
2016-07-14,11.632,2016,7,14,Thursday,3,0
2016-09-19,25.632,2016,9,19,Monday,0,0
2016-09-22,7.872,2016,9,22,Thursday,3,0
2016-09-18,692.502,2016,9,18,Sunday,6,1
2016-10-28,756.8,2016,10,28,Friday,4,0
2016-04-07,658.746,2016,4,7,Thursday,3,0
2016-06-07,32.4,2016,6,7,Tuesday,1,0
2016-04-03,99.846,2016,4,3,Sunday,6,1
2016-03-09,199.75,2016,3,9,Wednesday,2,0
2016-06-12,546.616,2016,6,12,Sunday,6,1
2016-09-01,21.88,2016,9,1,Thursday,3,0
2016-10-27,290.98,2016,10,27,Thursday,3,0
2016-10-24,239.976,2016,10,24,Monday,0,0
2016-08-08,65.12,2016,8,8,Monday,0,0
2016-09-11,737.394,2016,9,11,Sunday,6,1
2016-11-20,128.4,2016,11,20,Sunday,6,1
2016-11-14,1628.61,2016,11,14,Monday,0,0
2016-05-28,286.4,2016,5,28,Saturday,5,1
2016-02-21,135.8,2016,2,21,Sunday,6,1
2016-10-04,59.752,2016,10,4,Tuesday,1,0
2016-07-17,589.52,2016,7,17,Sunday,6,1
2016-10-24,459.98,2016,10,24,Monday,0,0
2016-01-16,102.218,2016,1,16,Saturday,5,1
2016-11-13,52.136,2016,11,13,Sunday,6,1
2016-06-10,23.616,2016,6,10,Friday,4,0
2016-12-29,152.52,2016,12,29,Thursday,3,0
2016-12-03,611.94,2016,12,3,Saturday,5,1
2016-05-16,552.56,2016,5,16,Monday,0,0
2016-07-15,44.4,2016,7,15,Friday,4,0
2016-07-22,15.808,2016,7,22,Friday,4,0
2016-06-09,122.352,2016,6,9,Thursday,3,0
2016-03-11,30.336,2016,3,11,Friday,4,0
2016-03-04,10.08,2016,3,4,Friday,4,0
2016-08-21,573.174,2016,8,21,Sunday,6,1
2016-05-18,122.22,2016,5,18,Wednesday,2,0
2016-05-27,3963.57,2016,5,27,Friday,4,0
2016-12-26,4.992,2016,12,26,Monday,0,0
2016-04-04,203.63,2016,4,4,Monday,0,0
2016-09-04,147.26,2016,9,4,Sunday,6,1
2016-09-27,31.83,2016,9,27,Tuesday,1,0
2016-02-19,287.4,2016,2,19,Friday,4,0
2016-09-16,291.146,2016,9,16,Friday,4,0
2016-04-10,891.962,2016,4,10,Sunday,6,1
2016-08-21,37.264,2016,8,21,Sunday,6,1
2016-06-17,482.006,2016,6,17,Friday,4,0
2016-12-24,33.4,2016,12,24,Saturday,5,1
2016-11-24,392.832,2016,11,24,Thursday,3,0
2016-04-02,1454.9,2016,4,2,Saturday,5,1
2016-11-28,7.434,2016,11,28,Monday,0,0
2016-03-26,459.95,2016,3,26,Saturday,5,1
2016-09-25,15.936,2016,9,25,Sunday,6,1
2016-11-24,207.76,2016,11,24,Thursday,3,0
2016-09-06,371.504,2016,9,6,Tuesday,1,0
2016-09-12,1159.06,2016,9,12,Monday,0,0
2016-09-23,52.153,2016,9,23,Friday,4,0
2016-12-29,186.048,2016,12,29,Thursday,3,0
2016-03-31,327.996,2016,3,31,Thursday,3,0
2016-04-23,242.56,2016,4,23,Saturday,5,1
2016-04-08,24.7,2016,4,8,Friday,4,0
2016-04-12,191.808,2016,4,12,Tuesday,1,0
2016-10-15,1058.27,2016,10,15,Saturday,5,1
2016-11-24,123.656,2016,11,24,Thursday,3,0
2016-11-11,143.96,2016,11,11,Friday,4,0
2016-11-16,8.32,2016,11,16,Wednesday,2,0
2016-12-08,12.957,2016,12,8,Thursday,3,0
2016-09-01,12.78,2016,9,1,Thursday,3,0
2016-11-12,3588.096,2016,11,12,Saturday,5,1
2016-11-11,143.33,2016,11,11,Friday,4,0
2016-07-18,15.576,2016,7,18,Monday,0,0
2016-12-05,191.82,2016,12,5,Monday,0,0
2016-03-14,196.784,2016,3,14,Monday,0,0
2016-04-10,36.16,2016,4,10,Sunday,6,1
2016-02-06,132.224,2016,2,6,Saturday,5,1
2016-10-21,661.176,2016,10,21,Friday,4,0
2016-04-18,2027.188,2016,4,18,Monday,0,0
2016-11-05,479.72,2016,11,5,Saturday,5,1
2016-11-10,70.216,2016,11,10,Thursday,3,0
2016-01-03,114.46,2016,1,3,Sunday,6,1
2016-10-14,1649.75,2016,10,14,Friday,4,0
2016-06-06,328.224,2016,6,6,Monday,0,0
2016-11-24,180.712,2016,11,24,Thursday,3,0
2016-09-22,68.432,2016,9,22,Thursday,3,0
2016-10-15,219.12,2016,10,15,Saturday,5,1
2016-09-29,36.24,2016,9,29,Thursday,3,0
2016-10-28,12.42,2016,10,28,Friday,4,0
2016-08-13,125.92,2016,8,13,Saturday,5,1
2016-01-22,65.05,2016,1,22,Friday,4,0
2016-05-21,3.798,2016,5,21,Saturday,5,1
2016-12-04,611.028,2016,12,4,Sunday,6,1
2016-09-10,276.784,2016,9,10,Saturday,5,1
2016-07-25,686.244,2016,7,25,Monday,0,0
2016-05-05,71.088,2016,5,5,Thursday,3,0
2016-04-23,90.058,2016,4,23,Saturday,5,1
2016-09-20,83.7,2016,9,20,Tuesday,1,0
2016-01-11,94.452,2016,1,11,Monday,0,0
2016-01-09,15.168,2016,1,9,Saturday,5,1
2016-07-10,16.768,2016,7,10,Sunday,6,1
2016-10-10,30.392,2016,10,10,Monday,0,0
2016-09-02,1804.248,2016,9,2,Friday,4,0
2016-06-13,33.568,2016,6,13,Monday,0,0
2016-04-09,35.352,2016,4,9,Saturday,5,1
2016-11-19,31.96,2016,11,19,Saturday,5,1
2016-05-19,9.584,2016,5,19,Thursday,3,0
2016-03-12,1632.362,2016,3,12,Saturday,5,1
2016-12-10,62.82,2016,12,10,Saturday,5,1
2016-06-12,224.9,2016,6,12,Sunday,6,1
2016-03-29,458.351,2016,3,29,Tuesday,1,0
2016-11-28,740.088,2016,11,28,Monday,0,0
2016-11-03,8.82,2016,11,3,Thursday,3,0
2016-06-06,714.3,2016,6,6,Monday,0,0
2016-05-21,111.96,2016,5,21,Saturday,5,1
2016-10-07,837.6,2016,10,7,Friday,4,0
2016-03-20,697.16,2016,3,20,Sunday,6,1
2016-12-01,863.928,2016,12,1,Thursday,3,0
2016-11-10,885.57,2016,11,10,Thursday,3,0
2016-06-11,239.97,2016,6,11,Saturday,5,1
2016-04-01,7.04,2016,4,1,Friday,4,0
2016-03-17,39.68,2016,3,17,Thursday,3,0
2016-06-14,1293.488,2016,6,14,Tuesday,1,0
2016-03-30,11.34,2016,3,30,Wednesday,2,0
2016-07-25,20.936,2016,7,25,Monday,0,0
2016-12-10,422.662,2016,12,10,Saturday,5,1
2016-04-09,523.18,2016,4,9,Saturday,5,1
2016-11-24,527.224,2016,11,24,Thursday,3,0
2016-08-26,1603.136,2016,8,26,Friday,4,0
2016-08-11,151.82,2016,8,11,Thursday,3,0
2016-02-27,16.192,2016,2,27,Saturday,5,1
2016-08-29,22.0,2016,8,29,Monday,0,0
2016-09-12,42.244,2016,9,12,Monday,0,0
2016-05-07,4835.976,2016,5,7,Saturday,5,1
2016-11-03,103.2,2016,11,3,Thursday,3,0
2016-08-18,14.896,2016,8,18,Thursday,3,0
2016-12-09,18.72,2016,12,9,Friday,4,0
2016-11-13,30.36,2016,11,13,Sunday,6,1
2016-12-14,479.05,2016,12,14,Wednesday,2,0
2016-11-01,68.112,2016,11,1,Tuesday,1,0
2016-01-31,166.292,2016,1,31,Sunday,6,1
2016-05-03,1043.041,2016,5,3,Tuesday,1,0
2016-07-07,85.209,2016,7,7,Thursday,3,0
2016-09-04,2824.23,2016,9,4,Sunday,6,1
2016-11-27,160.384,2016,11,27,Sunday,6,1
2016-11-26,7.312,2016,11,26,Saturday,5,1
2016-09-01,4438.686,2016,9,1,Thursday,3,0
2016-05-30,167.84,2016,5,30,Monday,0,0
2016-09-02,84.272,2016,9,2,Friday,4,0
2016-06-17,376.866,2016,6,17,Friday,4,0
2016-12-26,1431.078,2016,12,26,Monday,0,0
2016-12-01,23.92,2016,12,1,Thursday,3,0
2016-04-23,36.24,2016,4,23,Saturday,5,1
2016-07-03,16.92,2016,7,3,Sunday,6,1
2016-07-16,9.552,2016,7,16,Saturday,5,1
2016-08-08,10.56,2016,8,8,Monday,0,0
2016-10-28,395.436,2016,10,28,Friday,4,0
2016-09-11,99.568,2016,9,11,Sunday,6,1
2016-09-19,159.88,2016,9,19,Monday,0,0
2016-11-26,313.176,2016,11,26,Saturday,5,1
2016-12-01,345.324,2016,12,1,Thursday,3,0
2016-03-08,183.168,2016,3,8,Tuesday,1,0
2016-09-02,115.46,2016,9,2,Friday,4,0
2016-12-16,34.944,2016,12,16,Friday,4,0
2016-04-08,97.96,2016,4,8,Friday,4,0
2016-08-22,26.352,2016,8,22,Monday,0,0
2016-05-16,310.56,2016,5,16,Monday,0,0
2016-06-24,38.24,2016,6,24,Friday,4,0
2016-11-19,53.49,2016,11,19,Saturday,5,1
2016-11-11,6.96,2016,11,11,Friday,4,0
2016-11-15,630.024,2016,11,15,Tuesday,1,0
2016-03-24,320.126,2016,3,24,Thursday,3,0
2016-04-08,1616.704,2016,4,8,Friday,4,0
2016-11-14,513.52,2016,11,14,Monday,0,0
2016-09-17,295.4,2016,9,17,Saturday,5,1
2016-09-04,291.74,2016,9,4,Sunday,6,1
2016-12-08,1475.584,2016,12,8,Thursday,3,0
2016-10-04,239.372,2016,10,4,Tuesday,1,0
2016-03-28,93.9,2016,3,28,Monday,0,0
2016-09-08,207.48,2016,9,8,Thursday,3,0
2016-11-22,49.44,2016,11,22,Tuesday,1,0
2016-12-17,24.904,2016,12,17,Saturday,5,1
2016-03-17,2073.35,2016,3,17,Thursday,3,0
2016-06-18,465.074,2016,6,18,Saturday,5,1
2016-07-17,815.12,2016,7,17,Sunday,6,1
2016-11-11,681.432,2016,11,11,Friday,4,0
2016-09-26,6.816,2016,9,26,Monday,0,0
2016-10-16,142.182,2016,10,16,Sunday,6,1
2016-08-26,53.456,2016,8,26,Friday,4,0
2016-09-03,48.16,2016,9,3,Saturday,5,1
2016-06-14,1115.17,2016,6,14,Tuesday,1,0
2016-05-26,36.352,2016,5,26,Thursday,3,0
2016-09-24,442.372,2016,9,24,Saturday,5,1
2016-11-25,73.36,2016,11,25,Friday,4,0
2016-10-23,379.4,2016,10,23,Sunday,6,1
2016-11-24,657.552,2016,11,24,Thursday,3,0
2016-12-23,921.024,2016,12,23,Friday,4,0
2016-04-07,3.64,2016,4,7,Thursday,3,0
2016-08-01,19.312,2016,8,1,Monday,0,0
2016-11-07,1030.494,2016,11,7,Monday,0,0
2016-09-06,99.156,2016,9,6,Tuesday,1,0
2016-05-16,17.34,2016,5,16,Monday,0,0
2016-09-05,192.16,2016,9,5,Monday,0,0
2016-12-09,132.809,2016,12,9,Friday,4,0
2016-01-14,405.344,2016,1,14,Thursday,3,0
2016-07-31,1311.03,2016,7,31,Sunday,6,1
2016-06-17,584.77,2016,6,17,Friday,4,0
2016-10-21,235.152,2016,10,21,Friday,4,0
2016-10-20,132.95,2016,10,20,Thursday,3,0
2016-11-26,3236.41,2016,11,26,Saturday,5,1
2016-05-23,1979.928,2016,5,23,Monday,0,0
2016-12-18,885.03,2016,12,18,Sunday,6,1
2016-03-14,41.904,2016,3,14,Monday,0,0
2016-05-10,743.988,2016,5,10,Tuesday,1,0
2016-06-14,58.4,2016,6,14,Tuesday,1,0
2016-09-18,2056.006,2016,9,18,Sunday,6,1
2016-11-17,82.408,2016,11,17,Thursday,3,0
2016-02-16,227.96,2016,2,16,Tuesday,1,0
2016-11-03,542.155,2016,11,3,Thursday,3,0
2016-09-17,396.0,2016,9,17,Saturday,5,1
2016-07-10,44.856,2016,7,10,Sunday,6,1
2016-02-14,573.741,2016,2,14,Sunday,6,1
2016-11-12,42.622,2016,11,12,Saturday,5,1
2016-09-29,15.936,2016,9,29,Thursday,3,0
2016-10-02,61.44,2016,10,2,Sunday,6,1
2016-12-08,114.95,2016,12,8,Thursday,3,0
2016-01-05,255.904,2016,1,5,Tuesday,1,0
2016-09-20,115.48,2016,9,20,Tuesday,1,0
2016-03-17,84.784,2016,3,17,Thursday,3,0
2016-11-14,2.296,2016,11,14,Monday,0,0
2016-10-28,100.496,2016,10,28,Friday,4,0
2016-04-08,215.84,2016,4,8,Friday,4,0
2016-05-28,1157.68,2016,5,28,Saturday,5,1
2016-03-25,1287.45,2016,3,25,Friday,4,0
2016-12-19,471.624,2016,12,19,Monday,0,0
2016-07-07,3136.868,2016,7,7,Thursday,3,0
2016-02-07,623.96,2016,2,7,Sunday,6,1
2016-06-30,50.12,2016,6,30,Thursday,3,0
2016-10-08,387.72,2016,10,8,Saturday,5,1
2016-12-23,1506.02,2016,12,23,Friday,4,0
2016-09-22,128.34,2016,9,22,Thursday,3,0
2016-08-14,121.092,2016,8,14,Sunday,6,1
2016-12-23,5.553,2016,12,23,Friday,4,0
2016-05-24,261.1,2016,5,24,Tuesday,1,0
2016-08-18,355.32,2016,8,18,Thursday,3,0
2016-09-05,228.586,2016,9,5,Monday,0,0
2016-06-13,18.9,2016,6,13,Monday,0,0
2016-03-13,4940.87,2016,3,13,Sunday,6,1
2016-10-21,74.32,2016,10,21,Friday,4,0
2016-07-09,573.286,2016,7,9,Saturday,5,1
2016-03-19,35.3,2016,3,19,Saturday,5,1
2016-04-15,1121.568,2016,4,15,Friday,4,0
2016-12-01,17.31,2016,12,1,Thursday,3,0
2016-12-01,4.704,2016,12,1,Thursday,3,0
2016-09-05,21.204,2016,9,5,Monday,0,0
2016-12-12,440.16,2016,12,12,Monday,0,0
2016-08-14,787.044,2016,8,14,Sunday,6,1
2016-11-18,1117.92,2016,11,18,Friday,4,0
2016-07-14,380.864,2016,7,14,Thursday,3,0
2016-05-27,13.38,2016,5,27,Friday,4,0
2016-12-23,859.14,2016,12,23,Friday,4,0
2016-07-14,663.964,2016,7,14,Thursday,3,0
2016-06-16,9.45,2016,6,16,Thursday,3,0
2016-09-09,15.008,2016,9,9,Friday,4,0
2016-04-28,41.568,2016,4,28,Thursday,3,0
2016-08-22,251.158,2016,8,22,Monday,0,0
2016-12-09,79.8,2016,12,9,Friday,4,0
2016-03-08,196.016,2016,3,8,Tuesday,1,0
2016-05-06,41.6,2016,5,6,Friday,4,0
2016-08-28,18.432,2016,8,28,Sunday,6,1
2016-09-05,116.0,2016,9,5,Monday,0,0
2016-05-05,252.148,2016,5,5,Thursday,3,0
2016-11-10,41.86,2016,11,10,Thursday,3,0
2016-07-30,1045.872,2016,7,30,Saturday,5,1
2016-01-15,126.176,2016,1,15,Friday,4,0
2016-07-20,89.95,2016,7,20,Wednesday,2,0
2016-09-29,27.24,2016,9,29,Thursday,3,0
2016-01-22,109.9,2016,1,22,Friday,4,0
2016-11-09,479.97,2016,11,9,Wednesday,2,0
2016-05-19,87.84,2016,5,19,Thursday,3,0
2016-10-21,4685.076,2016,10,21,Friday,4,0
2016-04-08,448.404,2016,4,8,Friday,4,0
2016-05-24,16.656,2016,5,24,Tuesday,1,0
2016-12-18,563.94,2016,12,18,Sunday,6,1
2016-12-27,40.0,2016,12,27,Tuesday,1,0
2016-06-12,14.62,2016,6,12,Sunday,6,1
2016-05-28,452.464,2016,5,28,Saturday,5,1
2016-04-24,3.984,2016,4,24,Sunday,6,1
2016-03-15,1356.576,2016,3,15,Tuesday,1,0
2016-02-21,511.948,2016,2,21,Sunday,6,1
2016-10-01,330.588,2016,10,1,Saturday,5,1
2016-05-06,29.384,2016,5,6,Friday,4,0
2016-05-25,1311.97,2016,5,25,Wednesday,2,0
2016-04-18,233.48,2016,4,18,Monday,0,0
2016-12-12,732.17,2016,12,12,Monday,0,0
2016-09-05,43.6,2016,9,5,Monday,0,0
2016-10-20,387.136,2016,10,20,Thursday,3,0
2016-04-26,434.646,2016,4,26,Tuesday,1,0
2016-12-29,40.896,2016,12,29,Thursday,3,0
2016-10-07,93.36,2016,10,7,Friday,4,0
2016-11-11,257.98,2016,11,11,Friday,4,0
2016-12-04,212.88,2016,12,4,Sunday,6,1
2016-12-18,66.976,2016,12,18,Sunday,6,1
2016-06-12,145.5,2016,6,12,Sunday,6,1
2016-07-01,1499.95,2016,7,1,Friday,4,0
2016-11-21,235.851,2016,11,21,Monday,0,0
2016-07-28,18.9,2016,7,28,Thursday,3,0
2016-06-20,538.022,2016,6,20,Monday,0,0
2016-10-31,736.26,2016,10,31,Monday,0,0
2016-11-05,29.12,2016,11,5,Saturday,5,1
2016-09-27,1001.584,2016,9,27,Tuesday,1,0
2016-08-22,5.76,2016,8,22,Monday,0,0
